,license_config,algorithm,metric,count,mean,std,min,max
243,roman_p_5,Algorytm genetyczny,license_group,24,6.916666666666667,5.955754737458018,1.0,22.0
244,roman_p_5,Algorytm genetyczny,license_individual,24,27.125,22.201277871564844,1.0,88.0
245,roman_p_5,Algorytm losowy,time_s,24,0.0005243087498456589,0.0002510368479198921,0.00024982399918371806,0.001210394999361597
246,roman_p_5,Algorytm losowy,total_cost,24,121.91666666666663,87.48213068053266,20.999999999999996,299.99999999999994
247,roman_p_5,Algorytm losowy,cost_per_node,24,1.3781249999999998,0.21748469461390682,0.7949999999999998,1.6599999999999995
248,roman_p_5,Algorytm losowy,license_group,24,18.458333333333332,13.104858596741122,2.0,48.0
249,roman_p_5,Algorytm losowy,license_individual,24,29.625,26.52449647106384,6.0,108.0
250,roman_p_5,Algorytm mrówkowy,time_s,24,1.326194301875148,1.470780674098383,0.07041404899791814,4.8338317689995165
251,roman_p_5,Algorytm mrówkowy,total_cost,24,62.04166666666665,46.12033331327448,10.999999999999998,160.99999999999997
252,roman_p_5,Algorytm mrówkowy,cost_per_node,24,0.7139583333333333,0.14266088680219394,0.3999999999999999,0.9999999999999998
253,roman_p_5,Algorytm mrówkowy,license_group,24,7.416666666666667,6.282596158655561,1.0,23.0
254,roman_p_5,Algorytm mrówkowy,license_individual,24,24.958333333333332,22.470229902786,0.0,84.0
255,roman_p_5,Algorytm zachłanny,time_s,24,0.0005006936247203461,0.00020672647263905822,0.0002391529997112229,0.0009785439979168586
256,roman_p_5,Algorytm zachłanny,total_cost,24,63.62499999999998,47.56762920123397,10.999999999999998,171.99999999999997
257,roman_p_5,Algorytm zachłanny,cost_per_node,24,0.7329166666666665,0.1526926200963362,0.40999999999999986,0.9999999999999998
258,roman_p_5,Algorytm zachłanny,license_group,24,6.791666666666667,5.725451694097966,1.0,22.0
259,roman_p_5,Algorytm zachłanny,license_individual,24,29.666666666666668,23.339957651812604,1.0,84.0
260,roman_p_5,Przeszukiwanie tabu,time_s,24,0.43460284041611885,0.40170968689747283,0.005975057996693067,1.2308405860021594
261,roman_p_5,Przeszukiwanie tabu,total_cost,24,63.41666666666665,47.70645445955346,10.999999999999998,171.99999999999997
262,roman_p_5,Przeszukiwanie tabu,cost_per_node,24,0.7256249999999999,0.15178153994990698,0.40999999999999986,0.9999999999999998
263,roman_p_5,Przeszukiwanie tabu,license_group,24,6.875,5.666933071316672,1.0,22.0
264,roman_p_5,Przeszukiwanie tabu,license_individual,24,29.041666666666668,23.64498138987502,0.0,84.0
265,roman_p_5,Solver ILP,time_s,20,1.6755468569506775,3.173894000373083,0.010704858003009576,12.313944416004231
266,roman_p_5,Solver ILP,total_cost,20,53.09999999999999,42.28586923361165,10.999999999999998,142.99999999999997
267,roman_p_5,Solver ILP,cost_per_node,20,0.6957499999999998,0.12483963397305484,0.4999999999999999,0.9999999999999998
268,roman_p_5,Solver ILP,license_group,20,7.8,7.790682694225538,1.0,28.0
269,roman_p_5,Solver ILP,license_individual,20,14.1,15.626899884494046,0.0,53.0
270,roman_p_5,Wyżarzanie symulowane,time_s,24,0.3112742769999386,0.25276176772274905,0.05513776300358586,0.9670925109967357
271,roman_p_5,Wyżarzanie symulowane,total_cost,24,63.54166666666665,47.65544739761306,10.999999999999998,171.99999999999997
272,roman_p_5,Wyżarzanie symulowane,cost_per_node,24,0.7287499999999998,0.15142977996705123,0.40999999999999986,0.9999999999999998
273,roman_p_5,Wyżarzanie symulowane,license_group,24,6.833333333333333,5.692608988982932,1.0,22.0
274,roman_p_5,Wyżarzanie symulowane,license_individual,24,29.375,23.68784773749575,0.0,84.0
275,roman_p_5,Zbiór dominujący,time_s,24,0.002130002876583603,0.002207766623287934,0.0003364830045029521,0.007008273001702037
276,roman_p_5,Zbiór dominujący,total_cost,24,59.958333333333314,43.60143512463248,10.999999999999998,147.99999999999997
277,roman_p_5,Zbiór dominujący,cost_per_node,24,0.6979166666666665,0.13780828417916605,0.3949999999999999,0.9999999999999998
278,roman_p_5,Zbiór dominujący,license_group,24,6.458333333333333,6.324412099618201,0.0,23.0
279,roman_p_5,Zbiór dominujący,license_individual,24,27.666666666666668,25.537128412102874,5.0,107.0
280,spotify,Algorytm genetyczny,time_s,24,0.3241927075832791,0.24264504923510802,0.07771967900043819,0.8419973909985856
281,spotify,Algorytm genetyczny,total_cost,24,39.92438254411973,33.301190530051905,6.3580204990570115,122.15241618573232
282,spotify,Algorytm genetyczny,cost_per_node,24,0.43247584242259224,0.10376953200362908,0.31790102495285055,0.6107620809286616
283,spotify,Algorytm genetyczny,license_group,24,18.666666666666668,13.858498151477049,3.0,43.0
284,spotify,Algorytm genetyczny,license_individual,24,9.708333333333334,16.480500115529598,0.0,60.0
285,spotify,Algorytm losowy,time_s,24,0.0004988911675051592,0.0004942860991712921,0.0002201020033680834,0.0026746970033855177
286,spotify,Algorytm losowy,total_cost,24,67.21540116408185,49.06469053010104,14.775730861771011,164.33044345334534
287,spotify,Algorytm losowy,cost_per_node,24,0.7590461726270069,0.09210542511758449,0.6243698062310377,0.9031757596342574
288,spotify,Algorytm losowy,license_group,24,27.666666666666668,21.220717249417138,4.0,70.0
289,spotify,Algorytm losowy,license_individual,24,24.25,20.904024992081435,6.0,82.0
290,spotify,Algorytm mrówkowy,time_s,24,1.920557923666517,2.1923597687941996,0.09973716500098816,7.180527664000692
291,spotify,Algorytm mrówkowy,total_cost,24,39.79683981663479,31.5909735273702,6.665044115871298,116.54265610136841
292,spotify,Algorytm mrówkowy,cost_per_node,24,0.44288257239145007,0.11064539691763448,0.32711173345727923,0.6120735103776255
293,spotify,Algorytm mrówkowy,license_group,24,18.0,13.513278493843524,3.0,40.0
294,spotify,Algorytm mrówkowy,license_individual,24,9.5,14.148283042245028,0.0,50.0
295,spotify,Algorytm zachłanny,time_s,24,0.00039371404151703854,0.00016340788766315976,0.0002071659982902929,0.0007267740002134815
296,spotify,Algorytm zachłanny,total_cost,24,43.037309615172006,33.41276114272053,6.665044115871298,122.4594398025466
297,spotify,Algorytm zachłanny,cost_per_node,24,0.48218278323267255,0.10840282120331189,0.33325220579356496,0.6541620621911954
298,spotify,Algorytm zachłanny,license_group,24,19.041666666666668,14.308644898821822,3.0,45.0
299,spotify,Algorytm zachłanny,license_individual,24,12.0,16.119121779939555,0.0,60.0
300,spotify,Przeszukiwanie tabu,time_s,24,1.2840275662920249,0.9782727585166101,0.11232609800208591,3.4082010480051395
301,spotify,Przeszukiwanie tabu,total_cost,24,35.18035595831096,29.645886131946092,6.3580204990570115,111.06096872573275
302,spotify,Przeszukiwanie tabu,cost_per_node,24,0.3779574943079416,0.0884077202200017,0.2937865128779227,0.5963056546283774
303,spotify,Przeszukiwanie tabu,license_group,24,18.541666666666668,13.682674435582577,4.0,43.0
304,spotify,Przeszukiwanie tabu,license_individual,24,5.166666666666667,11.446156243631448,0.0,45.0
305,spotify,Solver ILP,time_s,14,0.6139170744286925,0.6392242583180856,0.02270947099896148,2.0181871989989304
306,spotify,Solver ILP,total_cost,14,23.07363935604646,21.143986616321854,6.3580204990570115,69.50005892791646
307,spotify,Solver ILP,cost_per_node,14,0.36912149298551367,0.08715261549608624,0.31790102495285055,0.5963056546283774
308,spotify,Solver ILP,license_group,14,13.714285714285714,12.969956831839504,4.0,42.0
309,spotify,Solver ILP,license_individual,14,0.8571428571428571,1.167320591199077,0.0,3.0
310,spotify,Wyżarzanie symulowane,time_s,24,0.25943595033277234,0.19558098277279296,0.06636912199610379,0.6467827999949805
311,spotify,Wyżarzanie symulowane,total_cost,24,40.9384742403712,33.94177105898489,6.3580204990570115,122.4594398025466
312,spotify,Wyżarzanie symulowane,cost_per_node,24,0.44046192875066814,0.09809656064752979,0.31790102495285055,0.6182139827139113
313,spotify,Wyżarzanie symulowane,license_group,24,20.25,14.10904735945359,4.0,45.0
314,spotify,Wyżarzanie symulowane,license_individual,24,8.541666666666666,16.08125878337797,0.0,60.0
315,spotify,Zbiór dominujący,time_s,24,0.0017681915833236417,0.001839567311550368,0.0002693930000532418,0.006037490995367989
316,spotify,Zbiór dominujący,total_cost,24,43.21242272804787,33.47975288948202,7.41023429439626,125.17791462685368
317,spotify,Zbiór dominujący,cost_per_node,24,0.4852038590716945,0.10785081865212541,0.35626362587379573,0.6304949273864827
318,spotify,Zbiór dominujący,license_group,24,18.166666666666668,13.353607773920507,3.0,41.0
319,spotify,Zbiór dominujący,license_individual,24,13.625,15.11064266466289,1.0,59.0
