,license_config,algorithm,warm_label,metric,count,mean,std,min,max
105,roman_p_3,Algorytm zachłanny,zimny start,time_s,144,0.0005699677989873129,0.00013689534258019123,0.0003453359968261793,0.000970996006799396
106,roman_p_3,Algorytm zachłanny,zimny start,total_cost,144,47.21527777777776,24.111675839941345,17.999999999999993,98.99999999999996
107,roman_p_3,Algorytm zachłanny,zimny start,cost_per_node,144,0.518862233196947,0.08900650515506538,0.32499999999999984,0.6976744186046508
108,roman_p_3,Przeszukiwanie tabu,ciepły start,time_s,144,1.1426848013477158,0.6008571972901552,0.010504923993721604,2.181128386000637
109,roman_p_3,Przeszukiwanie tabu,ciepły start,total_cost,144,45.3472222222222,26.14652618209216,14.999999999999993,98.99999999999996
110,roman_p_3,Przeszukiwanie tabu,ciepły start,cost_per_node,144,0.48735941095297913,0.09861409542612078,0.3043478260869564,0.6999999999999996
111,roman_p_3,Solver ILP,zimny start,time_s,128,3.17973390210949,4.164364096011786,0.07130939500348177,17.068559423001716
112,roman_p_3,Solver ILP,zimny start,total_cost,128,37.92968749999999,18.45922665553658,14.999999999999993,70.99999999999997
113,roman_p_3,Solver ILP,zimny start,cost_per_node,128,0.4579416993679014,0.07570234427626557,0.36585365853658514,0.6585365853658534
114,roman_p_3,Wyżarzanie symulowane,ciepły start,time_s,144,0.3921254727635844,0.2119710564232627,0.1449300550011685,0.790401373997156
115,roman_p_3,Wyżarzanie symulowane,ciepły start,total_cost,144,48.36111111111109,25.998550554302643,17.999999999999993,100.99999999999996
116,roman_p_3,Wyżarzanie symulowane,ciepły start,cost_per_node,144,0.5251050616045652,0.10074148572339707,0.32499999999999984,0.7441860465116276
117,roman_p_3,Zbiór dominujący,zimny start,time_s,144,0.0027150003607958853,0.0019489967406662815,0.0007427879972965457,0.006353015000058804
118,roman_p_3,Zbiór dominujący,zimny start,total_cost,144,43.902777777777764,21.605917165574255,17.999999999999993,86.99999999999996
119,roman_p_3,Zbiór dominujący,zimny start,cost_per_node,144,0.4865185920751213,0.08578027540409865,0.3043478260869564,0.6976744186046508
120,roman_p_4,Algorytm genetyczny,ciepły start,time_s,144,0.5606062611675751,0.22220485444004673,0.22779672799515532,1.126301185999182
121,roman_p_4,Algorytm genetyczny,ciepły start,total_cost,144,52.44444444444441,25.648178489496264,19.999999999999986,105.99999999999993
122,roman_p_4,Algorytm genetyczny,ciepły start,cost_per_node,144,0.5796679825135178,0.09736586457246124,0.3812499999999997,0.7906976744186041
123,roman_p_4,Algorytm losowy,zimny start,time_s,144,0.0006267227358370696,0.0001948211634925183,0.0002968859917018562,0.0011318469914840534
124,roman_p_4,Algorytm losowy,zimny start,total_cost,144,107.69444444444437,54.78786525052947,32.99999999999998,217.99999999999986
125,roman_p_4,Algorytm losowy,zimny start,cost_per_node,144,1.1708730003389587,0.1631185040865363,0.7437499999999996,1.4390243902439015
126,roman_p_4,Algorytm mrówkowy,ciepły start,time_s,144,1.6085981737019717,1.2269950072141331,0.31939567599329166,4.537176369005465
127,roman_p_4,Algorytm mrówkowy,ciepły start,total_cost,144,54.430555555555515,28.28369091397321,19.999999999999986,116.99999999999993
128,roman_p_4,Algorytm mrówkowy,ciepły start,cost_per_node,144,0.5946027286381956,0.10393958636380078,0.38749999999999973,0.7906976744186041
129,roman_p_4,Algorytm zachłanny,zimny start,time_s,144,0.0005887918820614383,0.0001496075346460694,0.0002830909943440929,0.0009926769998855887
130,roman_p_4,Algorytm zachłanny,zimny start,total_cost,144,56.0347222222222,28.881821706691635,19.999999999999986,124.99999999999991
131,roman_p_4,Algorytm zachłanny,zimny start,cost_per_node,144,0.6163430890274656,0.11599776282254849,0.3975155279503102,0.8249999999999994
132,roman_p_4,Przeszukiwanie tabu,ciepły start,time_s,144,0.9764101323760568,0.6804569472511133,0.01074821200745646,2.58736322799814
133,roman_p_4,Przeszukiwanie tabu,ciepły start,total_cost,144,54.93055555555553,30.601122694742898,19.999999999999986,121.99999999999991
134,roman_p_4,Przeszukiwanie tabu,ciepły start,cost_per_node,144,0.5948451975194466,0.11636963634310285,0.3788819875776394,0.7906976744186041
135,roman_p_4,Solver ILP,zimny start,time_s,128,4.225487095671724,5.790426967623933,0.10181841399753466,21.760644004010828
136,roman_p_4,Solver ILP,zimny start,total_cost,128,46.80468749999997,23.500731633358757,17.99999999999999,93.99999999999994
137,roman_p_4,Solver ILP,zimny start,cost_per_node,128,0.5619066549585967,0.08634588690530644,0.44999999999999973,0.7749999999999995
138,roman_p_4,Wyżarzanie symulowane,ciepły start,time_s,144,0.4295214555418675,0.22672079506925225,0.13964725499681663,1.0181110739940775
139,roman_p_4,Wyżarzanie symulowane,ciepły start,total_cost,144,57.31249999999997,30.99277352044359,19.999999999999986,122.99999999999991
140,roman_p_4,Wyżarzanie symulowane,ciepły start,cost_per_node,144,0.6213890616774551,0.11970086397832966,0.39999999999999974,0.8139534883720925
141,roman_p_4,Zbiór dominujący,zimny start,time_s,144,0.0029413076457179463,0.00271565005644569,0.0004984160041203721,0.013154612999642268
142,roman_p_4,Zbiór dominujący,zimny start,total_cost,144,52.15277777777774,25.56667396054513,20.999999999999986,100.99999999999993
143,roman_p_4,Zbiór dominujący,zimny start,cost_per_node,144,0.5768391187431126,0.09820976632435124,0.3664596273291923,0.8139534883720925
144,roman_p_5,Algorytm genetyczny,ciepły start,time_s,144,0.6352603845555981,0.27887838277594296,0.2578775079891784,1.3422785799921255
145,roman_p_5,Algorytm genetyczny,ciepły start,total_cost,144,59.708333333333385,30.02606676397504,22.000000000000018,128.0000000000001
146,roman_p_5,Algorytm genetyczny,ciepły start,cost_per_node,144,0.656373007350055,0.11212229431958359,0.45341614906832334,0.8604651162790704
147,roman_p_5,Algorytm losowy,zimny start,time_s,144,0.0006146905972046726,0.0001604642556466413,0.0003145410009892657,0.0009964070050045848
148,roman_p_5,Algorytm losowy,zimny start,total_cost,144,126.36111111111121,64.01710994093979,37.00000000000003,257.0000000000002
149,roman_p_5,Algorytm losowy,zimny start,cost_per_node,144,1.3733608827075539,0.18760098360180508,0.8809523809523816,1.707317073170733
150,roman_p_5,Algorytm mrówkowy,ciepły start,time_s,144,1.7839991442850887,1.4023995758980166,0.3311705910018645,5.104998314986005
151,roman_p_5,Algorytm mrówkowy,ciepły start,total_cost,144,62.18055555555561,32.62215403609847,22.000000000000018,132.0000000000001
152,roman_p_5,Algorytm mrówkowy,ciepły start,cost_per_node,144,0.6801541690964488,0.13019018205052876,0.4528301886792456,0.8750000000000007
153,roman_p_5,Algorytm zachłanny,zimny start,time_s,144,0.000647792417415379,0.0004007052160054418,0.0003334080101922154,0.005036640999605879
154,roman_p_5,Algorytm zachłanny,zimny start,total_cost,144,62.479166666666714,32.037558542165144,22.000000000000018,140.0000000000001
155,roman_p_5,Algorytm zachłanny,zimny start,cost_per_node,144,0.6893323963111746,0.1371553734081025,0.45341614906832334,0.906976744186047
