,source,algorithm,metric,count,mean,median,std,min,max
59,roman_p_4,Algorytm zachłanny,cost_per_node,24,0.662916666666666,0.6949999999999993,0.15031066862152279,0.34999999999999964,0.9499999999999991
60,roman_p_4,Przeszukiwanie tabu,time_s,24,0.5792619390834565,0.5146331104988349,0.46260653850602024,0.00729179399786517,1.6695355530027882
61,roman_p_4,Przeszukiwanie tabu,total_cost,24,56.16666666666662,43.499999999999964,43.78074489074395,8.999999999999993,156.99999999999986
62,roman_p_4,Przeszukiwanie tabu,cost_per_node,24,0.6358333333333327,0.6399999999999995,0.14511364861546525,0.34999999999999964,0.9499999999999991
63,roman_p_4,Solver ILP,time_s,20,1.570522423899456,0.42004713950154837,2.703214510178679,0.011526517002494074,9.188691301998915
64,roman_p_4,Solver ILP,total_cost,20,45.14999999999996,31.49999999999997,35.035733638371916,8.999999999999993,114.9999999999999
65,roman_p_4,Solver ILP,cost_per_node,20,0.5989999999999994,0.5799999999999994,0.12497999839974382,0.4399999999999996,0.9499999999999991
66,roman_p_4,Wyżarzanie symulowane,time_s,24,0.2932449219585275,0.23979370449887938,0.22275196396200145,0.06849910200253362,0.7750838330030092
67,roman_p_4,Wyżarzanie symulowane,total_cost,24,56.958333333333286,43.499999999999964,43.55753732674761,8.999999999999993,156.99999999999986
68,roman_p_4,Wyżarzanie symulowane,cost_per_node,24,0.647916666666666,0.6749999999999995,0.14403288171279752,0.34999999999999964,0.9499999999999991
69,roman_p_4,Zbiór dominujący,time_s,24,0.0019520535843184916,0.0009742719994392246,0.0019446167822722,0.0002905330038629472,0.0066175669999211095
70,roman_p_4,Zbiór dominujący,total_cost,24,52.583333333333286,43.999999999999964,37.90481977689431,8.999999999999993,133.9999999999999
71,roman_p_4,Zbiór dominujący,cost_per_node,24,0.6162499999999995,0.6174999999999995,0.13376041202869748,0.33999999999999975,0.9499999999999991
72,roman_p_5,Algorytm genetyczny,time_s,24,0.39109980429232866,0.3642826809991675,0.22176622873416002,0.13407480000023497,0.8245978270060732
73,roman_p_5,Algorytm genetyczny,total_cost,24,61.708333333333314,48.499999999999986,45.72363023994092,10.999999999999998,160.99999999999997
74,roman_p_5,Algorytm genetyczny,cost_per_node,24,0.7104166666666666,0.7499999999999999,0.14003040560090374,0.40999999999999986,0.9999999999999998
75,roman_p_5,Algorytm losowy,time_s,24,0.0005243087498456589,0.0004712094996648375,0.0002510368479198921,0.00024982399918371806,0.001210394999361597
76,roman_p_5,Algorytm losowy,total_cost,24,121.91666666666663,101.49999999999997,87.48213068053266,20.999999999999996,299.99999999999994
77,roman_p_5,Algorytm losowy,cost_per_node,24,1.3781249999999998,1.3999999999999997,0.21748469461390682,0.7949999999999998,1.6599999999999995
78,roman_p_5,Algorytm mrówkowy,time_s,24,1.326194301875148,0.806175435998739,1.470780674098383,0.07041404899791814,4.8338317689995165
79,roman_p_5,Algorytm mrówkowy,total_cost,24,62.04166666666665,48.499999999999986,46.12033331327448,10.999999999999998,160.99999999999997
80,roman_p_5,Algorytm mrówkowy,cost_per_node,24,0.7139583333333333,0.7549999999999999,0.14266088680219394,0.3999999999999999,0.9999999999999998
