run_id,algorithm,graph,n_nodes,n_edges,graph_params,license_config,rep,seed,sample,graph_seed,density,avg_degree,clustering,components,image_path,total_cost,time_ms,valid,issues,groups,group_size_mean,group_size_median,group_size_p90,license_counts_json,algo_params_json,warm_start,cost_per_node,notes
20250918_154325_extensions_benchmark,ILPSolver,scale_free,200,396,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,113.0,341.6998289976618,True,0,65,3.076923076923077,1.0,11.0,"{""Group"": 12, ""Solo"": 53}","{""last_status"": ""Optimal"", ""last_objective"": 113.0}",False,0.565,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,20,23,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,18.0,0.2707590028876439,True,0,14,1.4285714285714286,1.0,1.0,"{""Group"": 1, ""Solo"": 13}",{},False,0.9,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,20,17,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,20.0,0.2781060029519722,True,0,16,1.25,1.0,1.0,"{""Group"": 1, ""Solo"": 15}",{},False,1.0,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,50,120,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,41.0,0.3076540015172213,True,0,21,2.380952380952381,1.0,5.0,"{""Group"": 5, ""Solo"": 16}",{},False,0.82,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,50,117,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,38.0,0.3102999980910681,True,0,18,2.7777777777777777,1.0,6.0,"{""Group"": 5, ""Solo"": 13}",{},False,0.76,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,100,474,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,65.0,0.5664019990945235,True,0,37,2.702702702702702,1.0,8.0,"{""Group"": 7, ""Solo"": 30}",{},False,0.65,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,100,448,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,62.0,0.4217110035824589,True,0,34,2.9411764705882355,1.0,6.0,"{""Group"": 7, ""Solo"": 27}",{},False,0.62,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,200,1963,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,83.0,0.7153779952204786,True,0,31,6.451612903225806,1.0,18.0,"{""Group"": 13, ""Solo"": 18}",{},False,0.415,
20250918_154325_extensions_benchmark,GreedyAlgorithm,random,200,1923,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0966331658291457,19.23,0.0954730847614731,1,,82.0,0.6388350011548027,True,0,34,5.882352941176471,1.0,13.0,"{""Group"": 12, ""Solo"": 22}",{},False,0.41,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.3157894736842105,6.0,0.4769047619047619,1,,16.0,0.2391529997112229,True,0,4,5.0,5.5,6.0,"{""Group"": 3, ""Solo"": 1}",{},False,0.8,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.3157894736842105,6.0,0.505,1,,16.0,0.2739400006248615,True,0,8,2.5,1.0,6.0,"{""Group"": 2, ""Solo"": 6}",{},False,0.8,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.1224489795918367,6.0,0.5492380952380952,1,,41.0,0.596619000134524,True,0,25,2.0,1.0,5.0,"{""Group"": 4, ""Solo"": 21}",{},False,0.82,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.1224489795918367,6.0,0.5627619047619047,1,,45.0,0.6307880030362867,True,0,29,1.7241379310344829,1.0,5.0,"{""Group"": 4, ""Solo"": 25}",{},False,0.9,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.0606060606060606,6.0,0.5448571428571429,1,,81.0,0.4332600001362152,True,0,45,2.2222222222222223,1.0,7.0,"{""Group"": 9, ""Solo"": 36}",{},False,0.81,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0606060606060606,6.0,0.5299761904761905,1,,86.0,0.4441150013008155,True,0,50,2.0,1.0,6.0,"{""Group"": 9, ""Solo"": 41}",{},False,0.86,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.0301507537688442,6.0,0.5332261904761905,1,,172.0,0.6818379988544621,True,0,92,2.1739130434782608,1.0,6.0,"{""Group"": 20, ""Solo"": 72}",{},False,0.86,
20250918_154325_extensions_benchmark,GreedyAlgorithm,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0301507537688442,6.0,0.5270595238095238,1,,166.0,0.9785439979168586,True,0,78,2.5641025641025643,1.0,7.0,"{""Group"": 22, ""Solo"": 56}",{},False,0.83,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,20,36,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.1894736842105263,3.6,0.4093894993894993,1,,11.0,0.2640609964146279,True,0,3,6.666666666666667,5.0,5.0,"{""Group"": 2, ""Solo"": 1}",{},False,0.55,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,20,36,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.1894736842105263,3.6,0.2195238095238095,1,,16.0,0.4618609964381903,True,0,12,1.6666666666666667,1.0,1.0,"{""Group"": 1, ""Solo"": 11}",{},False,0.8,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,50,96,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0783673469387755,3.84,0.2608806121414816,1,,28.0,0.3475300036370754,True,0,20,2.5,1.0,1.0,"{""Group"": 2, ""Solo"": 18}",{},False,0.56,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,50,96,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0783673469387755,3.84,0.1844320124320124,1,,38.0,0.3519269957905635,True,0,30,1.6666666666666667,1.0,1.0,"{""Group"": 2, ""Solo"": 28}",{},False,0.76,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,100,196,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0395959595959595,3.92,0.1633878606773343,1,,56.0,0.8968319962150417,True,0,36,2.7777777777777777,1.0,5.0,"{""Group"": 5, ""Solo"": 31}",{},False,0.56,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,100,196,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0395959595959595,3.92,0.1103275874452345,1,,75.0,0.6154759976197965,True,0,51,1.96078431372549,1.0,5.0,"{""Group"": 6, ""Solo"": 45}",{},False,0.75,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,200,396,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0198994974874371,3.96,0.1223573583279465,1,,124.0,0.6694789990433492,True,0,92,2.1739130434782608,1.0,1.0,"{""Group"": 8, ""Solo"": 84}",{},False,0.62,
20250918_154325_extensions_benchmark,GreedyAlgorithm,scale_free,200,396,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,147.0,0.6220790019142441,True,0,95,2.1052631578947367,1.0,5.0,"{""Group"": 13, ""Solo"": 82}",{},False,0.735,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,20,23,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,27.0,0.2985800019814633,True,0,11,1.818181818181818,1.0,4.0,"{""Solo"": 7, ""Group"": 4}",{},False,1.35,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,20,17,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,26.0,0.2498239991837181,True,0,18,1.1111111111111112,1.0,1.0,"{""Group"": 2, ""Solo"": 16}",{},False,1.3,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,50,120,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,79.0,0.4950309958076104,True,0,27,1.851851851851852,1.0,3.0,"{""Solo"": 14, ""Group"": 13}",{},False,1.58,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,50,117,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,70.0,0.474800996016711,True,0,26,1.9230769230769231,1.0,4.0,"{""Solo"": 15, ""Group"": 11}",{},False,1.4,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,100,474,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,129.0,0.4940349972457625,True,0,41,2.4390243902439024,2.0,6.0,"{""Solo"": 19, ""Group"": 22}",{},False,1.29,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,100,448,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,120.0,0.4778590009664185,True,0,40,2.5,1.5,6.0,"{""Solo"": 20, ""Group"": 20}",{},False,1.2,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,200,1963,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,159.0,1.1042580008506775,True,0,59,3.389830508474576,1.0,9.0,"{""Solo"": 34, ""Group"": 25}",{},False,0.795,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,random,200,1923,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0966331658291457,19.23,0.0954730847614731,1,,187.0,0.7508369963034056,True,0,67,2.985074626865672,1.0,7.0,"{""Solo"": 37, ""Group"": 30}",{},False,0.935,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.3157894736842105,6.0,0.4769047619047619,1,,31.0,0.467618003312964,True,0,11,1.818181818181818,1.0,3.0,"{""Solo"": 6, ""Group"": 5}",{},False,1.55,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.3157894736842105,6.0,0.505,1,,21.0,0.2869070012820884,True,0,9,2.2222222222222223,1.0,4.0,"{""Group"": 3, ""Solo"": 6}",{},False,1.05,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.1224489795918367,6.0,0.5492380952380952,1,,83.0,0.3361999988555908,True,0,27,1.851851851851852,2.0,3.0,"{""Solo"": 13, ""Group"": 14}",{},False,1.66,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.1224489795918367,6.0,0.5627619047619047,1,,83.0,0.3611570064094849,True,0,27,1.851851851851852,2.0,3.0,"{""Solo"": 13, ""Group"": 14}",{},False,1.66,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.0606060606060606,6.0,0.5448571428571429,1,,127.0,0.4368649970274418,True,0,47,2.127659574468085,1.0,5.0,"{""Solo"": 27, ""Group"": 20}",{},False,1.27,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0606060606060606,6.0,0.5299761904761905,1,,147.0,0.4533380051725544,True,0,43,2.3255813953488373,2.0,4.0,"{""Solo"": 17, ""Group"": 26}",{},False,1.47,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.0301507537688442,6.0,0.5332261904761905,1,,262.0,0.6205989993759431,True,0,98,2.0408163265306123,1.0,5.0,"{""Solo"": 57, ""Group"": 41}",{},False,1.31,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0301507537688442,6.0,0.5270595238095238,1,,291.0,0.702047000231687,True,0,99,2.0202020202020203,1.0,4.0,"{""Solo"": 51, ""Group"": 48}",{},False,1.455,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,20,36,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.1894736842105263,3.6,0.4093894993894993,1,,28.0,0.3743679990293458,True,0,16,1.25,1.0,2.0,"{""Solo"": 13, ""Group"": 3}",{},False,1.4,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,20,36,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.1894736842105263,3.6,0.2195238095238095,1,,30.0,0.2776809997158125,True,0,14,1.4285714285714286,1.0,2.0,"{""Group"": 4, ""Solo"": 10}",{},False,1.5,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,50,96,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0783673469387755,3.84,0.2608806121414816,1,,78.0,0.3481469975668005,True,0,34,1.4705882352941178,1.0,2.0,"{""Solo"": 23, ""Group"": 11}",{},False,1.56,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,50,96,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0783673469387755,3.84,0.1844320124320124,1,,70.0,0.3361530034453608,True,0,30,1.6666666666666667,1.0,3.0,"{""Solo"": 20, ""Group"": 10}",{},False,1.4,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,100,196,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0395959595959595,3.92,0.1633878606773343,1,,163.0,0.8494860012433492,True,0,71,1.408450704225352,1.0,2.0,"{""Solo"": 48, ""Group"": 23}",{},False,1.63,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,100,196,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0395959595959595,3.92,0.1103275874452345,1,,147.0,0.4898079932900145,True,0,63,1.5873015873015872,1.0,3.0,"{""Solo"": 42, ""Group"": 21}",{},False,1.47,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,200,396,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0198994974874371,3.96,0.1223573583279465,1,,300.0,0.6874160026200116,True,0,136,1.4705882352941178,1.0,2.0,"{""Solo"": 95, ""Group"": 41}",{},False,1.5,
20250918_154325_extensions_benchmark,RandomizedAlgorithm,scale_free,200,396,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,268.0,1.210394999361597,True,0,140,1.4285714285714286,1.0,2.0,"{""Solo"": 108, ""Group"": 32}",{},False,1.34,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,20,23,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,18.0,0.6049420044291764,True,0,14,1.4285714285714286,1.0,1.0,"{""Group"": 1, ""Solo"": 13}",{},False,0.9,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,20,17,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,20.0,0.3760960025829263,True,0,20,1.0,1.0,1.0,"{""Solo"": 20}",{},False,1.0,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,50,120,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,40.0,0.8752670037210919,True,0,28,1.7857142857142858,1.0,1.0,"{""Group"": 3, ""Solo"": 25}",{},False,0.8,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,50,117,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,37.0,0.7020900011411868,True,0,21,2.380952380952381,1.0,7.0,"{""Group"": 4, ""Solo"": 17}",{},False,0.74,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,100,474,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,61.0,2.0347000026958995,True,0,29,3.4482758620689653,1.0,9.0,"{""Group"": 8, ""Solo"": 21}",{},False,0.61,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,100,448,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,59.0,1.9977600022684785,True,0,39,2.5641025641025643,1.0,9.0,"{""Group"": 5, ""Solo"": 34}",{},False,0.59,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,200,1963,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,85.0,7.008273001702037,True,0,37,5.405405405405405,1.0,15.0,"{""Group"": 12, ""Solo"": 25}",{},False,0.425,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,random,200,1923,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0966331658291457,19.23,0.0954730847614731,1,,79.0,6.600631000765134,True,0,39,5.128205128205129,1.0,18.0,"{""Group"": 10, ""Solo"": 29}",{},False,0.395,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.3157894736842105,6.0,0.4769047619047619,1,,16.0,0.5241620019660331,True,0,8,2.5,1.0,6.0,"{""Group"": 2, ""Solo"": 6}",{},False,0.8,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.3157894736842105,6.0,0.505,1,,15.0,0.3364830045029521,True,0,7,2.857142857142857,1.0,7.0,"{""Group"": 2, ""Solo"": 5}",{},False,0.75,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.1224489795918367,6.0,0.5492380952380952,1,,37.0,0.8326239985763095,True,0,13,3.8461538461538463,1.0,8.0,"{""Group"": 6, ""Solo"": 7}",{},False,0.74,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.1224489795918367,6.0,0.5627619047619047,1,,37.0,0.5853410038980655,True,0,13,3.8461538461538463,1.0,7.0,"{""Group"": 6, ""Solo"": 7}",{},False,0.74,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.0606060606060606,6.0,0.5448571428571429,1,,73.0,1.4219020013115369,True,0,25,4.0,1.0,8.0,"{""Group"": 12, ""Solo"": 13}",{},False,0.73,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0606060606060606,6.0,0.5299761904761905,1,,72.0,1.4322940041893162,True,0,24,4.166666666666667,4.0,7.0,"{""Group"": 12, ""Solo"": 12}",{},False,0.72,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 42}",roman_p_5,0,12345,0,42,0.0301507537688442,6.0,0.5332261904761905,1,,148.0,4.794202999619301,True,0,56,3.571428571428572,1.0,8.0,"{""Group"": 23, ""Solo"": 33}",{},False,0.74,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0301507537688442,6.0,0.5270595238095238,1,,148.0,6.71832199441269,True,0,56,3.571428571428572,1.0,8.0,"{""Group"": 23, ""Solo"": 33}",{},False,0.74,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,20,36,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.1894736842105263,3.6,0.4093894993894993,1,,11.0,0.5054960056440905,True,0,7,2.857142857142857,1.0,1.0,"{""Group"": 1, ""Solo"": 6}",{},False,0.55,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,20,36,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.1894736842105263,3.6,0.2195238095238095,1,,16.0,0.3399060005904175,True,0,12,1.6666666666666667,1.0,1.0,"{""Group"": 1, ""Solo"": 11}",{},False,0.8,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,50,96,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0783673469387755,3.84,0.2608806121414816,1,,28.0,0.6368319955072366,True,0,20,2.5,1.0,1.0,"{""Group"": 2, ""Solo"": 18}",{},False,0.56,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,50,96,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0783673469387755,3.84,0.1844320124320124,1,,38.0,0.6566580050275661,True,0,30,1.6666666666666667,1.0,1.0,"{""Group"": 2, ""Solo"": 28}",{},False,0.76,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,100,196,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0395959595959595,3.92,0.1633878606773343,1,,56.0,1.940178997756448,True,0,48,2.083333333333333,1.0,1.0,"{""Group"": 2, ""Solo"": 46}",{},False,0.56,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,100,196,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0395959595959595,3.92,0.1103275874452345,1,,75.0,1.542725003673695,True,0,63,1.5873015873015872,1.0,1.0,"{""Group"": 3, ""Solo"": 60}",{},False,0.75,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,200,396,"{'m': 2, 'seed': 42}",roman_p_5,0,12345,0,42,0.0198994974874371,3.96,0.1223573583279465,1,,123.0,4.285902999981772,True,0,95,2.1052631578947367,1.0,1.0,"{""Group"": 7, ""Solo"": 88}",{},False,0.615,
20250918_154325_extensions_benchmark,DominatingSetAlgorithm,scale_free,200,396,"{'m': 2, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,147.0,4.367280002043117,True,0,115,1.7391304347826086,1.0,1.0,"{""Group"": 8, ""Solo"": 107}",{},False,0.735,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,20,23,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,18.0,191.94630200217944,True,0,14,1.4285714285714286,1.0,1.0,"{""Group"": 1, ""Solo"": 13}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.9,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,20,17,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,20.0,215.82739699806552,True,0,16,1.25,1.0,1.0,"{""Group"": 1, ""Solo"": 15}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,1.0,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,50,120,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,41.0,510.8129139989615,True,0,21,2.380952380952381,1.0,5.0,"{""Group"": 5, ""Solo"": 16}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.82,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,50,117,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,38.0,528.4171039966168,True,0,18,2.7777777777777777,1.0,6.0,"{""Group"": 5, ""Solo"": 13}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.76,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,100,474,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,65.0,1157.339764999051,True,0,37,2.702702702702702,1.0,8.0,"{""Group"": 7, ""Solo"": 30}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.65,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,100,448,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,62.0,983.3615649986314,True,0,34,2.9411764705882355,1.0,6.0,"{""Group"": 7, ""Solo"": 27}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.62,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,200,1963,"{'p': 0.1, 'seed': 42}",roman_p_5,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,82.0,1725.4179260053206,True,0,22,9.090909090909092,6.5,16.0,"{""Group"": 15, ""Solo"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.41,
20250918_154325_extensions_benchmark,AntColonyOptimization,random,200,1923,"{'p': 0.1, 'seed': 1051}",roman_p_5,0,13345,1,1051,0.0966331658291457,19.23,0.0954730847614731,1,,80.0,1615.5918440053938,True,0,28,7.142857142857143,1.0,20.0,"{""Group"": 13, ""Solo"": 15}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,0.4,
